outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,trial_yesno_response.rt,trial_yesno_response.duration,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,end.started,end.stopped,end_goon_keyresp.keys,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.019435758,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.8476,353.8801,[0.0398148430718316],[-0.3000000141285084],[1],[0],[0],[66.03199999999998],"[""btn_feedback_img""]",,353.8805,372.008,[-0.7064814744172273],[-0.026851865980360243],[1],[0],[0],[18.126699999928462],"[""btn_mainstart_img""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.80980341,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NEMILYEN_KOSZOS,stimuli/f01306.png,,,,,,,,,,,,,,,,,,,,,372.0257,372.0257,372.0264,372.8425,372.8427,373.8438,373.8441,375.8469,[],,,375.8474,391.5213,right,15.645,,[],[],[],[],[],[],[],391.5217,391.5227,,[],[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.973743203,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FAJTA_RUHADARAB,stimuli/f00095.png,,,,,,,,,,,,,,,,,,,,,,,391.523,392.5056,392.5057,393.5071,393.5074,395.5105,[],,,395.5109,400.1508,right,4.6228,,[],[],[],[],[],[],[],400.151,406.6113,ruhásszekrény,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.056730086,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RÉSZE_TALP,stimuli/f00480.png,,,,,,,,,,,,,,,,,,,,,,,406.6116,407.6788,407.6788,408.6806,408.681,410.6834,[],,,410.6838,412.019,right,1.3147,,[],[],[],[],[],[],[],412.0192,418.1121,cipő,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.981726396,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LEHET_JÁR,stimuli/f00426.png,,,,,,,,,,,,,,,,,,,,,,,418.1124,419.0965,419.0965,420.0978,420.0981,422.1011,[],,,422.1015,428.7612,right,6.6532,,[],[],[],[],[],[],[],428.7614,433.736,zokni,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.083455522,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,HOL_EMBER,stimuli/f00440.png,,,,,,,,,,,,,,,,,,,,,,,433.7364,434.8205,434.8205,435.822,435.8221,437.8251,[],,,437.8254,443.2167,right,5.3853,,[],[],[],[],[],[],[],443.2169,445.9881,ruha,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.816954886,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,HOL_ISKOLA,stimuli/f00284.png,,,,,,,,,,,,,,,,,,,,,,,445.9884,446.8222,446.8223,447.8236,447.8239,449.8266,[],,,449.8271,455.452,left,5.6084,,[],[],[],[],[],[],[],455.4523,455.4533,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.024957118,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,FAJTA_TÁRGY,stimuli/f02335.png,,,,,,,,,,,,,,,,,,,,,,,455.4535,456.4868,456.4868,457.4884,457.4887,459.4914,[],,,459.4919,471.193,left,11.6876,,[],[],[],[],[],[],[],471.1932,471.194,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.153234125,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,HOL_UTCA,stimuli/f00907.png,,,,,,,,,,,,,,,,,,,,,,,471.1942,472.3611,472.3612,473.363,473.3633,475.3659,[],,,475.3663,486.149,right,10.7676,,[],[],[],[],[],[],[],486.1492,491.3575,autópálya,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.094262378,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,LEHET_VESZ,stimuli/f01860.png,,,,,,,,,,,,,,,,,,,,,,,491.3578,492.4586,492.4586,493.4604,493.4606,495.4632,[],,,495.4636,500.905,left,5.4294,,[],[],[],[],[],[],[],500.9052,500.9061,,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.067432825,sequences/c13/c13_listC.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,HOL_PIAC,stimuli/f01585.png,,,,,,,,,,,,,,,,,,,,,,,500.9064,501.9898,501.9898,502.9916,502.9919,504.9945,[],,,504.995,510.9369,left,5.9265,,[],[],[],[],[],[],[],510.9371,510.938,,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.094251003,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,HOL_HÁZ,stimuli/f00772.png,,,,,,,,,,,,,,,,,,,,,560.5302,560.5302,560.5309,561.6313,561.6313,562.6331,562.6335,564.6356,[],,,564.636,568.3748,right,3.7202,,[],[],[],[],[],[],[],568.375,568.3761,,[],[],[],[],[],[],[],0,0,0,0,1,510.9384,560.5298,[-0.12222219396520544],[-0.3129629912199797],[1],[0],[0],[49.590999999999894],"[""btn_feedback_main""]",,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.087992461,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,HOL_ÉTTEREM,stimuli/f00639.png,,,,,,,,,,,,,,,,,,,,,,,568.3763,569.4765,569.4765,570.478,570.4782,572.481,[],,,572.4814,577.4053,right,4.9076,,[],[],[],[],[],[],[],577.4055,581.1616,lakóház,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.174281212,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,LESZ_LEVES,stimuli/f01518.png,,,,,,,,,,,,,,,,,,,,,,,581.1619,582.3462,582.3462,583.3475,583.3479,585.3506,[],,,585.351,597.9036,right,12.5267,,[],[],[],[],[],[],[],597.9037,603.2957,konyha,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.846368163,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,HOL_FÖLD,stimuli/f01051.png,,,,,,,,,,,,,,,,,,,,,,,603.2959,604.1461,604.1461,605.1477,605.1479,607.1507,[],,,607.151,613.7943,right,6.6324,,[],[],[],[],[],[],[],613.7946,616.7497,kert,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.089597484,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,HOL_KERT,stimuli/f00278.png,,,,,,,,,,,,,,,,,,,,,,,616.7501,617.8504,617.8504,618.8521,618.8524,620.855,[],,,620.8554,623.7429,left,2.8808,,[],[],[],[],[],[],[],623.7431,623.7441,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.179861908,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RÉSZE_HÉJ,stimuli/f02125.png,,,,,,,,,,,,,,,,,,,,,,,623.7443,624.9279,624.928,625.9299,625.9301,627.9325,[],,,627.9329,635.2938,right,7.3483,,[],[],[],[],[],[],[],635.2941,641.6382,diótörő,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.853720523,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,FAJTA_ZÖLDSÉG,stimuli/f00143.png,,,,,,,,,,,,,,,,,,,,,,,641.6385,642.5055,642.5055,643.5066,643.5069,645.5094,[],,,645.5097,652.2869,right,6.7636,,[],[],[],[],[],[],[],652.2872,655.1915,piac,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.863783215,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,ILYEN_SÁRGA,stimuli/f00863.png,,,,,,,,,,,,,,,,,,,,,,,655.1918,656.059,656.059,657.0605,657.0607,659.0639,[],,,659.0642,665.3733,right,6.2934,,[],[],[],[],[],[],[],665.3734,670.4648,ananász,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.002976633,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,ILYEN_BARNA,stimuli/f00840.png,,,,,,,,,,,,,,,,,,,,,,,670.465,671.4827,671.4827,672.4844,672.4847,674.4871,[],,,674.4875,680.0457,right,5.5469,,[],[],[],[],[],[],[],680.0459,685.6048,tengerimalac,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.8229918,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,LEHET_ESZIK,stimuli/f00417.png,,,,,,,,,,,,,,,,,,,,,,,685.6051,686.4391,686.4391,687.4402,687.4405,689.4436,[],,,689.444,706.8367,right,17.3825,,[],[],[],[],[],[],[],706.8369,712.8467,dió,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.843403462,sequences/a16/a16_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,RÉSZE_FAROK,stimuli/f01755.png,,,,,,,,,,,,,,,,,,,,,750.9212,750.9212,750.9221,751.7721,751.7721,752.7739,752.7741,754.7768,[],,,754.7772,760.7859,right,5.9843,,[],[],[],[],[],[],[],760.7861,760.7869,,[],[],[],[],[],[],[],0,0,0,0,1,712.8478,750.921,[-0.0990740458170573],[-0.2962962962962963],[1],[0],[0],[38.07310000002383],"[""btn_feedback_main""]",,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.077685005,sequences/a16/a16_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RÉSZE_LÁB,stimuli/f00189.png,,,,,,,,,,,,,,,,,,,,,,,760.7871,761.8708,761.8708,762.8724,762.8727,764.8755,[],,,764.8758,773.8727,left,8.9707,,[],[],[],[],[],[],[],773.8729,773.8739,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.987174844,sequences/a16/a16_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FAJTA_ÁLLAT,stimuli/f00660.png,,,,,,,,,,,,,,,,,,,,,,,773.874,774.8742,774.8743,775.8758,775.8761,777.8787,[],,,777.8791,784.4557,right,6.5595,,[],[],[],[],[],[],[],784.4558,787.2109,róka,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.034068069,sequences/a16/a16_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,NÉGY_LÁB,stimuli/f00188.png,,,,,,,,,,,,,,,,,,,,,,,787.2111,788.2612,788.2613,789.263,789.2633,791.266,[],,,791.2663,797.1753,left,5.8767,,[],[],[],[],[],[],[],797.1756,797.1763,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.187833111,sequences/a16/a16_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,RÉSZE_FÜL,stimuli/f00168.png,,,,,,,,,,,,,,,,,,,,,,,797.1765,798.3767,798.3767,799.3782,799.3785,801.3813,[],,,801.3815,808.9265,right,7.5275,,[],[],[],[],[],[],[],808.9267,813.033,mosómedve,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.803767222,sequences/a16/a16_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RÉSZE_ORR,stimuli/f01794.png,,,,,,,,,,,,,,,,,,,,,,,813.0334,813.8506,813.8506,814.8519,814.8522,816.855,[],,,816.8555,818.4408,left,1.568,,[],[],[],[],[],[],[],818.441,818.4417,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
