outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_entry_goon_keyresp.rt,library_entry_goon_keyresp.duration,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_start_screen_goon_keyresp.rt,rules_start_screen_goon_keyresp.duration,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_01_screen_goon_keyresp.rt,rules_01_screen_goon_keyresp.duration,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,rules_02_screen_goon_keyresp.rt,rules_02_screen_goon_keyresp.duration,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,trial_start_screen_goon_keyresp.rt,trial_start_screen_goon_keyresp.duration,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,trial_yesno_response.rt,trial_yesno_response.duration,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,train_feedback_goon_keyresp.rt,train_feedback_goon_keyresp.duration,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,main_start_screen_goon_keyresp.rt,main_start_screen_goon_keyresp.duration,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,main_feedback_goon_keyresp.rt,main_feedback_goon_keyresp.duration,end.started,end.stopped,end_goon_keyresp.keys,end_goon_keyresp.rt,end_goon_keyresp.duration,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys,binoc_find_goon_keyresp.rt,binoc_find_goon_keyresp.duration
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.162909847,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.9458,473.1099,473.1099,474.1263,474.1267,476.1317,[],,,476.1321,488.4123,right,12.2642,,[],[],[],[],[],[],[],488.4126,492.2571,Marha,Marha,[],[],[],[],[],[],[],492.2574,492.2574,0,4,4,4,1,5,ILYEN_BARNA,stimuli/f00840.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.850415524,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.2578,493.1222,493.1222,494.1386,494.1389,496.1439,[],,,496.1442,499.9539,right,3.7899,,[],[],[],[],[],[],[],499.9541,502.8883,Ló,Ló,[],[],[],[],[],[],[],502.8885,502.8885,0,5,5,5,1,6,ILYEN_GYORS,stimuli/f00608.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.055563823,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.8888,503.958,503.958,504.9695,504.9699,506.991,[],,,506.9913,509.1077,left,2.1,,[],[],[],[],[],[],[],509.1078,509.1089,,,[],[],[],[],[],[],[],509.1089,509.1089,0,6,6,6,1,7,ILYEN_FEKETE,stimuli/f00865.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.971729724,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.1091,510.0901,510.0901,511.1074,511.1077,513.1179,[],,,513.1182,516.9393,left,3.7999,,[],[],[],[],[],[],[],516.9395,516.9408,,,[],[],[],[],[],[],[],516.941,516.941,0,7,7,7,1,8,RESZE_FUL,stimuli/f00168.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.040070196,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.9412,517.9887,517.9887,519,519.0004,521.005,[],,,521.0054,527.0037,left,5.9826,,[],[],[],[],[],[],[],527.004,527.0051,,,[],[],[],[],[],[],[],527.0051,527.0051,0,8,8,8,1,9,ILYEN_SZOROS,stimuli/f01669.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.131330791,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0054,528.1481,528.1482,529.1529,529.1533,531.1696,[],,,531.1701,542.2009,left,11.0149,,[],[],[],[],[],[],[],542.2011,542.2027,,,[],[],[],[],[],[],[],542.2027,542.2027,0,9,9,9,1,10,TUD_SZALLIT,stimuli/f01531.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.131330791,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.2041,571.4722,[],[],[],[],[],[],[],space,29.2283,,571.4729,574.4389,[],[],[],[],[],[],[],space,2.9253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.864026216,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FAJTA_ELOLENY,stimuli/f00635.png,,,,,,,,,,,,,,,,,,,,,,,,,574.442,574.4422,574.4435,575.3217,575.3219,576.3386,576.3394,578.3547,[],,,578.3562,580.7539,right,2.3588,,[],[],[],[],[],[],[],580.7545,580.7573,,[],[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.877510444,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,NEGY_LAB,stimuli/f00188.png,,,,,,,,,,,,,,,,,,,,,,,,,,,580.7577,581.6366,581.6366,582.6368,582.6373,584.653,[],,,584.6538,589.3351,left,4.6471,,[],[],[],[],[],[],[],589.3355,589.3376,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.907749075,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ILYEN_BARNA,stimuli/f00840.png,,,,,,,,,,,,,,,,,,,,,,,,,,,589.3379,590.2528,590.2528,591.2678,591.2683,593.2686,[],,,593.2693,599.8504,left,6.5572,,[],[],[],[],[],[],[],599.8507,599.8529,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.092667644,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RESZE_FUL,stimuli/f00168.png,,,,,,,,,,,,,,,,,,,,,,,,,,,599.8531,600.9494,600.9494,601.9658,601.9662,603.9821,[],,,603.9827,607.7977,left,3.7823,,[],[],[],[],[],[],[],607.7979,607.7998,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.006201627,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,RESZE_ORR,stimuli/f01794.png,,,,,,,,,,,,,,,,,,,,,,,,,,,607.8,608.8145,608.8146,609.8317,609.8322,611.8469,[],,,611.8475,615.9795,left,4.1057,,[],[],[],[],[],[],[],615.9798,615.9817,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.104930546,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,ILYEN_CUKI,stimuli/f00976.png,,,,,,,,,,,,,,,,,,,,,,,,,,,615.982,617.0957,617.0958,618.1122,618.1126,620.1286,[],,,620.1292,624.9111,right,4.7502,,[],[],[],[],[],[],[],624.9116,627.6108,Kutya,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.04152871,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,TUD_FUT,stimuli/f00429.png,,,,,,,,,,,,,,,,,,,,,,,,,,,627.6112,628.66,628.6601,629.6609,629.6616,631.6761,[],,,631.6769,636.7916,left,5.0819,,[],[],[],[],[],[],[],636.792,636.7932,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.080724626,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,HOL_KERT,stimuli/f00278.png,,,,,,,,,,,,,,,,,,,,,,,,,,,636.7935,637.8746,637.8747,638.8919,638.8922,640.9077,[],,,640.9084,649.0888,left,8.1647,,[],[],[],[],[],[],[],649.0891,649.091,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.839859533,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,FAJTA_ALLAT,stimuli/f00660.png,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0917,649.9385,649.9385,650.9548,650.9551,652.9714,[],,,652.9717,654.3709,left,1.3886,,[],[],[],[],[],[],[],654.3711,654.372,,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.886718495,sequences/a16/a16_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,RESZE_FAROK,stimuli/f01755.png,,,,,,,,,,,,,,,,,,,,,,,,,,,654.3724,655.2708,655.2708,656.2868,656.2871,658.3031,[],,,658.3035,661.0865,left,2.7774,,[],[],[],[],[],[],[],661.0869,661.0882,,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.194387201,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LEHET_ESZIK,stimuli/f00417.png,,,,,,,,,,,,,,,,,,,,,,,,,699.3464,699.3465,699.3483,700.5446,700.5447,701.5615,701.5622,703.5779,[],,,703.5786,705.26,right,1.6514,,[],[],[],[],[],[],[],705.2602,705.2622,,[],[],[],[],[],[],[],0,0,0,0,1,661.0891,699.3458,[],[],[],[],[],[],[],space,38.2161,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.170209493,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,HOL_ERDO,stimuli/f01149.png,,,,,,,,,,,,,,,,,,,,,,,,,,,705.2624,706.4433,706.4434,707.4601,707.4604,709.4757,[],,,709.4761,712.4751,left,2.9659,,[],[],[],[],[],[],[],712.4754,712.4777,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.993401554,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,HOL_FOLD,stimuli/f01051.png,,,,,,,,,,,,,,,,,,,,,,,,,,,712.4779,713.475,713.475,714.4921,714.4925,716.5079,[],,,716.5087,720.8401,left,4.3083,,[],[],[],[],[],[],[],720.8403,720.8426,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.974410397,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,TUD_NO,stimuli/f00874.png,,,,,,,,,,,,,,,,,,,,,,,,,,,720.8429,721.8236,721.8236,722.8402,722.8405,724.8558,[],,,724.8564,732.4378,left,7.548,,[],[],[],[],[],[],[],732.4381,732.4404,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.810842039,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,ILYEN_KICSI,stimuli/f00966.png,,,,,,,,,,,,,,,,,,,,,,,,,,,732.4406,733.2541,733.2541,734.2705,734.2709,736.2865,[],,,736.2871,738.4363,right,2.1214,,[],[],[],[],[],[],[],738.4365,741.0861,Eper,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.192455893,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,LEHET_FOZ,stimuli/f01813.png,,,,,,,,,,,,,,,,,,,,,,,,,,,741.0866,742.2851,742.2852,743.3016,743.3019,745.3179,[],,,745.3182,765.4967,left,20.1433,,[],[],[],[],[],[],[],765.497,765.5,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.180276871,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,ILYEN_PIROS,stimuli/f00862.png,,,,,,,,,,,,,,,,,,,,,,,,,,,765.5004,766.6967,766.6967,767.7131,767.7135,769.7291,[],,,769.7295,779.2441,left,9.4823,,[],[],[],[],[],[],[],779.2445,779.2466,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.984290763,sequences/pl11/pl11_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,RESZE_POTTY,stimuli/f00613.png,,,,,,,,,,,,,,,,,,,,,,,,,,,779.2469,780.2438,780.2439,781.2603,781.2607,783.2762,[],,,783.2767,790.8914,left,7.5968,,[],[],[],[],[],[],[],790.8916,790.8929,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
