outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,trial_yesno_response.rt,trial_yesno_response.duration,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,end.started,end.stopped,end_goon_keyresp.keys,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.808242923,sequences/p20/p20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FAJTA_EMBER,stimuli/f00439.png,,,,,,,,,,,,,,,,,,,,,,,852.4929,852.4929,852.4934,853.3102,853.3102,854.312,854.3123,856.3149,[],,,856.3152,863.0418,right,6.6977,,[],[],[],[],[],[],[],863.0419,863.0428,,[],[],[],[],[],[],[],0,0,0,0,1,779.249,852.4926,[-0.024999971742983216],[-0.2657407831262659],[1],[0],[0],[73.2434000000004],"[""btn_feedback_main""]",,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.012801961,sequences/p20/p20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TUD_SEGÍT,stimuli/f00110.png,,,,,,,,,,,,,,,,,,,,,,,,,863.0429,864.0602,864.0602,865.0619,865.0621,867.0647,[],,,867.065,902.9696,left,35.8853,,[],[],[],[],[],[],[],902.9697,902.9705,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.15661726,sequences/p20/p20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ILYEN_PIROS,stimuli/f00862.png,,,,,,,,,,,,,,,,,,,,,,,,,902.9707,904.1383,904.1383,905.1396,905.1398,907.1426,[],,,907.1431,920.2792,right,13.1033,,[],[],[],[],[],[],[],920.2794,923.5061,Száj,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.813822132,sequences/p20/p20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,AKCIÓ_VÍZ,stimuli/f00201.png,,,,,,,,,,,,,,,,,,,,,,,,,923.5063,924.3352,924.3353,925.3369,925.3372,927.3434,[],,,927.3437,944.8835,left,17.5079,,[],[],[],[],[],[],[],944.8838,944.8845,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.859386287,sequences/p20/p20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,ILYEN_GYORS,stimuli/f00608.png,,,,,,,,,,,,,,,,,,,,,,,,,944.8848,945.7517,945.7517,946.753,946.7534,948.7559,[],,,948.7562,965.8489,right,17.0653,,[],[],[],[],[],[],[],965.849,967.8237,Vér,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.092904974,sequences/p20/p20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,HOL_HÁZ,stimuli/f00772.png,,,,,,,,,,,,,,,,,,,,,,,,,967.8239,968.9202,968.9202,969.9251,969.9253,971.9455,[],,,971.9458,984.4272,left,12.4644,,[],[],[],[],[],[],[],984.4272,984.428,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.942508829,sequences/f15/f15_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LEHET_ESZIK,stimuli/f00417.png,,,,,,,,,,,,,,,,,,,,,,,1043.0375,1043.0375,1043.0381,1043.9849,1043.985,1044.9863,1044.9866,1046.9896,[],,,1046.9901,1055.7029,right,8.6842,,[],[],[],[],[],[],[],1055.7031,1055.7042,,[],[],[],[],[],[],[],0,0,0,0,1,984.4439,1043.0372,[-0.03888886063187211],[-0.2629629770914714],[1],[0],[0],[58.593099999999595],"[""btn_feedback_main""]",,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.830214267,sequences/f15/f15_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ILYEN_SÁRGA,stimuli/f00863.png,,,,,,,,,,,,,,,,,,,,,,,,,1055.7045,1056.5376,1056.5376,1057.539,1057.5392,1059.5421,[],,,1059.5426,1066.6398,left,7.0781,,[],[],[],[],[],[],[],1066.6399,1066.6408,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.992432145,sequences/f15/f15_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FAJTA_GYÜMÖLCS,stimuli/f00142.png,,,,,,,,,,,,,,,,,,,,,,,,,1066.6409,1067.6377,1067.6377,1068.6393,1068.6397,1070.6423,[],,,1070.6427,1078.0035,left,7.3274,,[],[],[],[],[],[],[],1078.0037,1078.0046,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.909203249,sequences/f15/f15_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,ILYEN_SAVANYÚ,stimuli/f01517.png,,,,,,,,,,,,,,,,,,,,,,,,,1078.0048,1078.9216,1078.9217,1079.9231,1079.9233,1081.9262,[],,,1081.9265,1088.2027,right,6.2435,,[],[],[],[],[],[],[],1088.2029,1091.0574,citrom,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.856936239,sequences/f15/f15_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,RÉSZE_HÉJ,stimuli/f02125.png,,,,,,,,,,,,,,,,,,,,,,,,,1091.0577,1091.9278,1091.9278,1092.9432,1092.9435,1094.9463,[],,,1094.9466,1099.3407,left,4.3752,,[],[],[],[],[],[],[],1099.3409,1099.3415,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.189855986,sequences/f15/f15_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,HOL_PIAC,stimuli/f01585.png,,,,,,,,,,,,,,,,,,,,,,,,,1099.3417,1100.5388,1100.5388,1101.5395,1101.5398,1103.5465,[],,,1103.5468,1107.716,left,4.1396,,[],[],[],[],[],[],[],1107.7162,1107.7171,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.938057656,sequences/f15/f15_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,HOL_FA,stimuli/f01714.png,,,,,,,,,,,,,,,,,,,,,,,,,1107.7174,1108.6708,1108.6709,1109.6852,1109.6854,1111.6882,[],,,1111.6886,1115.9449,left,4.2254,,[],[],[],[],[],[],[],1115.945,1115.9457,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.809527056,sequences/f15/f15_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,RÉSZE_MAG,stimuli/f01681.png,,,,,,,,,,,,,,,,,,,,,,,,,1115.946,1116.7627,1116.7627,1117.7642,1117.7644,1119.7722,[],,,1119.7725,1124.0408,left,4.2428,,[],[],[],[],[],[],[],1124.0409,1124.0418,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.107868558,sequences/c10/c10_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FAJTA_RUHADARAB,stimuli/f00095.png,,,,,,,,,,,,,,,,,,,,,,,1163.9222,1163.9222,1163.9229,1165.0407,1165.0407,1166.0582,1166.0584,1168.0746,[],,,1168.0751,1170.5453,right,2.4414,,[],[],[],[],[],[],[],1170.5455,1170.5467,,[],[],[],[],[],[],[],0,0,0,0,1,1124.0425,1163.922,[-0.05370366131817853],[-0.24259263497811775],[1],[0],[0],[39.8792999999996],"[""btn_feedback_main""]",,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.169055826,sequences/c10/c10_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MIBŐL_SZÖVET,stimuli/f01250.png,,,,,,,,,,,,,,,,,,,,,,,,,1170.5469,1171.7302,1171.7303,1172.7322,1172.7324,1174.7348,[],,,1174.7351,1186.9067,left,12.1522,,[],[],[],[],[],[],[],1186.9069,1186.9075,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.115567871,sequences/c10/c10_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RÉSZE_TÉRD,stimuli/f00721.png,,,,,,,,,,,,,,,,,,,,,,,,,1186.9077,1188.025,1188.0251,1189.0263,1189.0266,1191.0464,[],,,1191.0466,1204.0965,right,13.0251,,[],[],[],[],[],[],[],1204.0966,1206.7884,nadrág,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.114178634,sequences/c10/c10_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LEHET_FELVESZ,stimuli/f00457.png,,,,,,,,,,,,,,,,,,,,,,,,,1206.7886,1207.9186,1207.9187,1208.9204,1208.9207,1210.9233,[],,,1210.9236,1218.3059,left,7.3641,,[],[],[],[],[],[],[],1218.306,1218.307,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.825642024,sequences/c10/c10_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,ILYEN_KÉK,stimuli/f00861.png,,,,,,,,,,,,,,,,,,,,,,,,,1218.3072,1219.1359,1219.1359,1220.1373,1220.1376,1222.1408,[],,,1222.1411,1233.4438,right,11.2831,,[],[],[],[],[],[],[],1233.4439,1235.879,farmer,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.109188968,sequences/c10/c10_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,HOL_UTCA,stimuli/f00907.png,,,,,,,,,,,,,,,,,,,,,,,,,1235.8792,1237.0001,1237.0001,1238.0147,1238.015,1240.0208,[],,,1240.0211,1246.3979,left,6.3595,,[],[],[],[],[],[],[],1246.398,1246.3987,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.874035441,sequences/l23/l23_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FAJTA_HELY,stimuli/f00952.png,,,,,,,,,,,,,,,,,,,,,,,1304.6505,1304.6505,1304.6511,1305.5377,1305.5377,1306.557,1306.5573,1308.5593,[],,,1308.5597,1311.0968,right,2.5222,,[],[],[],[],[],[],[],1311.0969,1311.0977,,[],[],[],[],[],[],[],0,0,0,0,1,1246.3995,1304.65,[-0.020370342113353587],[-0.26759260672110097],[1],[0],[0],[58.250400000000354],"[""btn_feedback_main""]",,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.018767572,sequences/l23/l23_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ILYEN_NAGY,stimuli/f00968.png,,,,,,,,,,,,,,,,,,,,,,,,,1311.0979,1312.1281,1312.1282,1313.1329,1313.1331,1315.1537,[],,,1315.154,1320.226,left,5.0567,,[],[],[],[],[],[],[],1320.2261,1320.2269,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.038365218,sequences/l23/l23_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BENNE_FÖLD,stimuli/f01050.png,,,,,,,,,,,,,,,,,,,,,,,,,1320.2271,1321.2755,1321.2756,1322.2768,1322.277,1324.28,[],,,1324.2803,1342.2445,left,17.9439,,[],[],[],[],[],[],[],1342.2447,1342.2455,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.038197776,sequences/l23/l23_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,ILYEN_ZÖLD,stimuli/f00841.png,,,,,,,,,,,,,,,,,,,,,,,,,1342.2456,1343.2953,1343.2953,1344.2974,1344.2976,1346.3138,[],,,1346.314,1354.1793,right,7.8458,,[],[],[],[],[],[],[],1354.1794,1356.5799,fű,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.176334209,sequences/l23/l23_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,LEHET_SÉTÁL,stimuli/f00434.png,,,,,,,,,,,,,,,,,,,,,,,,,1356.5802,1357.7644,1357.7644,1358.7659,1358.7661,1360.7689,[],,,1360.7692,1367.5293,left,6.7359,,[],[],[],[],[],[],[],1367.5296,1367.5305,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.118909046,sequences/l23/l23_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,BENNE_EMBER,stimuli/f00453.png,,,,,,,,,,,,,,,,,,,,,,,,,1367.5307,1368.6509,1368.651,1369.6527,1369.653,1371.6726,[],,,1371.6729,1395.1586,left,23.4698,,[],[],[],[],[],[],[],1395.1587,1395.1594,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
