Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,intro_pic.stopped,key_resp_4.keys,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,Story1.stopped,key_resp_9.keys,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,S1_3.stopped,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,S1_4.stopped,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,S1_5.stopped,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,S1_6.stopped,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,S1_7.stopped,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,S1_8.stopped,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,trial3.stopped,practice_aperture.key_resp_19.keys,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,image.stopped,aperture.stopped,key_resp.stopped,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,inter_end_pic.started,image_8.started,key_resp_6.started,S1_9.started,S1_9.stopped,inter_end_pic.stopped,run_loop.key_resp_6.keys,run_loop.key_resp_6.rt,run_loop.key_resp_6.duration,EndStory.started,EndStory.stopped,key_resp_15.keys,EndStory2.started,EndStory2.stopped,key_resp_16.keys,EndStory3.started,EndStory3.stopped,key_resp_17.keys,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,19,0,19,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,19,0,19,0,381.39183619990945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.37974509992637,381.39183619990945,381.39183619990945,381.39183619990945,381.575577499927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,20,0,20,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,20,0,20,0,381.5921383999521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.57861049997155,381.5921383999521,381.5921383999521,381.5921383999521,381.77708589995746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,21,0,21,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,21,0,21,0,381.7924799999455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.78021060000174,381.7924799999455,381.7924799999455,381.7924799999455,381.9773530999664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,22,0,22,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,22,0,22,0,381.9929194999859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.98020619992167,381.9929194999859,381.9929194999859,381.9929194999859,382.17788299999665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,23,0,23,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,23,0,23,0,382.1933368999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.1811373999808,382.1933368999744,382.1933368999744,382.1933368999744,382.3771273000166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,24,0,24,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,24,0,24,0,382.3937221999513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.3804152999073,382.3937221999513,382.3937221999513,382.3937221999513,382.5775722999824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,25,0,25,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,25,0,25,0,382.59321429999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.580715399934,382.59321429999545,382.59321429999545,382.59321429999545,382.777002699906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,26,0,26,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,26,0,26,0,382.79359499993734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.7800347999437,382.79359499993734,382.79359499993734,382.79359499993734,382.97756539995316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,27,0,27,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,27,0,27,0,382.99398759996984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.98089030000847,382.99398759996984,382.99398759996984,382.99398759996984,383.17778229992837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,28,0,28,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,28,0,28,0,383.1943227999145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.18099159991834,383.1943227999145,383.1943227999145,383.1943227999145,383.37891600001603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,29,0,29,,,,,,,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",space,0.13182080001570284,None,,,,,,,,,,,,0,0,0,0,0,2,2,2,29,0,29,0,383.39470890001394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3821130999131,383.39470890001394,383.39470890001394,383.39470890001394,383.5300668999553,space,,,,0.13182080001570284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,2,2,0,,,,space,2.792314999969676,None,1,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.5873115999857,383.5920470999554,383.5955918666596,385.5321169999661,,,,,,387.5363728000084,387.55072309996467,387.55072309996467,390.3574733999558,,,,,,,,,,,,,,,385.55838850000873,385.5626587999286,385.5652625332664,387.45100230001844,387.53632690000813,space,2.792314999969676,None,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,0,0,0,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,390.37201729998924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.3611837999197,390.37201729998924,390.37201729998924,390.37201729998924,390.55762979993597,None,390.57235659996513,390.57235659996513,390.57235659996513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,0,0,0,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,390.57235659996513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.5613241000101,390.57235659996513,390.57235659996513,390.57235659996513,390.75801599991973,None,390.77274319995195,390.77274319995195,390.77274319995195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,1,0,1,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,390.77274319995195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.76133130001836,390.77274319995195,390.77274319995195,390.77274319995195,390.95712549996097,None,390.9730977999279,390.9730977999279,390.9730977999279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,2,0,2,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,390.9730977999279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.96054020000156,390.9730977999279,390.9730977999279,390.9730977999279,391.15801719995216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,3,0,3,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,3,0,3,0,391.1736021999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.161343799904,391.1736021999968,391.1736021999968,391.1736021999968,391.35775319999084,None,391.37386849999893,391.37386849999893,391.37386849999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,4,0,4,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,4,0,4,0,391.37386849999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.3608100999845,391.37386849999893,391.37386849999893,391.37386849999893,391.55779389990494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,5,0,5,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,5,0,5,0,391.57434329995885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.5613925999496,391.57434329995885,391.57434329995885,391.57434329995885,391.75810139998794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,6,0,6,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,6,0,6,0,391.7747426999267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.76156929996796,391.7747426999267,391.7747426999267,391.7747426999267,391.9585550999036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,7,0,7,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,7,0,7,0,391.97414509998634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.9619181000162,391.97414509998634,391.97414509998634,391.97414509998634,392.1600571000017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,8,0,8,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,8,0,8,0,392.174592699972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.1633113999851,392.174592699972,392.174592699972,392.174592699972,392.35839119995944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,9,0,9,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,9,0,9,0,392.3750328000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.3619965999387,392.3750328000169,392.3750328000169,392.3750328000169,392.55988879990764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,10,0,10,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,10,0,10,0,392.5754075999139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.5632111999439,392.5754075999139,392.5754075999139,392.5754075999139,392.7602893000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,11,0,11,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,11,0,11,0,392.77573639992625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.76355319994036,392.77573639992625,392.77573639992625,392.77573639992625,392.95960389997344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,12,0,12,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,12,0,12,0,392.9760917999083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9630452999845,392.9760917999083,392.9760917999083,392.9760917999083,393.15990309999324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,13,0,13,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,13,0,13,0,393.1764346999116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.1631669999333,393.1764346999116,393.1764346999116,393.1764346999116,393.36033920000773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,14,0,14,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,14,0,14,0,393.3769026999362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.3637693999335,393.3769026999362,393.3769026999362,393.3769026999362,393.56194309995044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,15,0,15,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,15,0,15,0,393.57734139997046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.5651484999107,393.57734139997046,393.57734139997046,393.57734139997046,393.7611192999175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,16,0,16,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,16,0,16,0,393.77758290001657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.7646920999978,393.77758290001657,393.77758290001657,393.77758290001657,393.9614109999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,17,0,17,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,17,0,17,0,393.9780170000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.96459809993394,393.9780170000158,393.9780170000158,393.9780170000158,394.1629646999063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,18,0,18,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,18,0,18,0,394.17756109999027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.16628899995703,394.17756109999027,394.17756109999027,394.17756109999027,394.36140169994906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,19,0,19,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,19,0,19,0,394.37790949991904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.36473019991536,394.37790949991904,394.37790949991904,394.37790949991904,394.5637938999571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
,,20,0,20,,,,,,,1,p04,bohóc,clown,6,people,entertainment,6.8,14,19,44,None,"(0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,20,0,20,0,394.57837559992913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.5670816999627,394.57837559992913,394.57837559992913,394.57837559992913,394.76208109990694,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9622,Bar_MIC,1,1,2026-04-08_09h57.41.166,MIC_task,,2026.1.2,60.258823720270655,2026-04-08 09h57.42.809823 +0200,
