Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,S1.stopped,intro_pic.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,S1_2.stopped,Story1.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,S1_3.stopped,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,S1_4.stopped,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,S1_5.stopped,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,S1_6.stopped,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,S1_7.stopped,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,S1_8.stopped,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,inter_end_pic.started,image_8.started,key_resp_6.started,S1_9.started,S1_9.stopped,inter_end_pic.stopped,run_loop.key_resp_6.keys,run_loop.key_resp_6.rt,run_loop.key_resp_6.duration,EndStory.started,Story_end.started,key_resp_15.started,S1_11.started,S1_11.stopped,EndStory.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,EndStory2.started,key_resp_16.started,Story_end2.started,EndStory2.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,EndStory3.started,key_resp_17.started,Story_end3.started,S1_12.started,S1_12.stopped,EndStory3.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,0,0,0,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,112.1200902001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.10931960004382,112.1200902001001,112.1200902001001,112.1200902001001,112.30517859989777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,1,0,1,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,112.32043060008436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.30968099995516,112.32043060008436,112.32043060008436,112.32043060008436,112.50423859991133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,2,0,2,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,112.5207112999633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.50935299997218,112.5207112999633,112.5207112999633,112.5207112999633,112.70452619995922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,3,0,3,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,3,0,3,0,112.72110389987938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.70930329989642,112.72110389987938,112.72110389987938,112.72110389987938,112.90494220005348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,4,0,4,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,4,0,4,0,112.92159759998322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.91026989999227,112.92159759998322,112.92159759998322,112.92159759998322,113.105425799964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,5,0,5,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,5,0,5,0,113.12206150009297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.10999189992435,113.12206150009297,113.12206150009297,113.12206150009297,113.30574380001053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,6,0,6,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,6,0,6,0,113.32250840007327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.31068979995325,113.32250840007327,113.32250840007327,113.32250840007327,113.50624400004745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,7,0,7,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,7,0,7,0,113.5226674999576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.51072879997082,113.5226674999576,113.5226674999576,113.5226674999576,113.70656069996767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,8,0,8,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,8,0,8,0,113.72350449999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.71096950001083,113.72350449999794,113.72350449999794,113.72350449999794,113.9069703000132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,9,0,9,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,9,0,9,0,113.9238416000735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.91162679996341,113.9238416000735,113.9238416000735,113.9238416000735,114.10739120002836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,10,0,10,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,10,0,10,0,114.12295749993064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.11192850000225,114.12295749993064,114.12295749993064,114.12295749993064,114.30673289997503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,11,0,11,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,11,0,11,0,114.32443380006589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.31120379990898,114.32443380006589,114.32443380006589,114.32443380006589,114.50826469995081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,12,0,12,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,12,0,12,0,114.5237429998815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.51264959992841,114.5237429998815,114.5237429998815,114.5237429998815,114.70868430007249,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,13,0,13,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,13,0,13,0,114.72412630007602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.71295399987139,114.72412630007602,114.72412630007602,114.72412630007602,114.90911559993401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,14,0,14,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,14,0,14,0,114.92456769989803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.91339290002361,114.92456769989803,114.92456769989803,114.92456769989803,115.10836379998364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,15,0,15,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,15,0,15,0,115.12478820001706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.11331219994463,115.12478820001706,115.12478820001706,115.12478820001706,115.3086556000635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,16,0,16,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,16,0,16,0,115.32522689993493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.31323509989306,115.32522689993493,115.32522689993493,115.32522689993493,115.50908649992198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,17,0,17,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,17,0,17,0,115.52586650010198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5134777999483,115.52586650010198,115.52586650010198,115.52586650010198,115.70940240006894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,18,0,18,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,18,0,18,0,115.72605599998496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.71366050001234,115.72605599998496,115.72605599998496,115.72605599998496,115.90979989990592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,19,0,19,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,19,0,19,0,115.92648099991493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.91451169992797,115.92648099991493,115.92648099991493,115.92648099991493,116.11136789992452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,20,0,20,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,20,0,20,0,116.12680210010149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.1164808999747,116.12680210010149,116.12680210010149,116.12680210010149,116.30975720006973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,21,0,21,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,21,0,21,0,116.32714969990775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.314370600041,116.32714969990775,116.32714969990775,116.32714969990775,116.51102970005013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,22,0,22,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,22,0,22,0,116.5266201000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.51567270001397,116.5266201000195,116.5266201000195,116.5266201000195,116.71048910007812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,23,0,23,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,23,0,23,0,116.72707400005311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.71473290002905,116.72707400005311,116.72707400005311,116.72707400005311,116.91091139987111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,24,0,24,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,24,0,24,0,116.92754890001379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.91528160008602,116.92754890001379,116.92754890001379,116.92754890001379,117.11117270006798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,25,0,25,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,25,0,25,0,117.12782020005397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.11583949998021,117.12782020005397,117.12782020005397,117.12782020005397,117.31160019990057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,26,0,26,,,,,,,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",space,0.1324559000786394,None,,,,,,,,,,,,0,0,0,0,0,1,1,1,26,0,26,0,117.32961379992776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.31635199999437,117.32961379992776,117.32961379992776,117.32961379992776,117.47925750003196,space,0.1324559000786394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,1,1,0,,,,space,0.4018568000756204,None,4,p19,rendőr,police officier,6,people,professions,6.8,179,25,53,None,"(-0.1, 0)",,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5811785000842,117.58779809996486,117.59495006661551,119.48139870003797,,,,,,121.48448359989561,121.50099470000714,121.50099470000714,121.91953939991072,,,,,,,,,,,,,,,119.50980579992756,119.51565419998951,119.51458883321223,121.41802649991587,121.48441029991955,space,0.4018568000756204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,0,0,0,,,,,,,4,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,121.93527740007266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.92510590003803,121.93527740007266,121.93527740007266,121.93527740007266,122.12050929991528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,0,0,0,,,,,,,4,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,122.13577109994367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.1250986000523,122.13577109994367,122.13577109994367,122.13577109994367,122.32005889993161,None,,,,,,,,,,,122.3360468999017,122.3360468999017,122.3360468999017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,1,0,1,,,,,,,4,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,122.3360468999017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.32467980007641,122.3360468999017,122.3360468999017,122.3360468999017,122.51987050008029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
,,2,0,2,,,,,,,4,a21,elefánt,elephant,1,animal,mammal,6.4,14,21,57,None,"(-0.1, 0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,122.53653779998422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5245882999152,122.53653779998422,122.53653779998422,122.53653779998422,122.72049540001899,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5425,MIC_Bar,4,1,2026-04-15_16h41.05.490,MIC_task,,2026.1.2,60.067672237365436,2026-04-15 16h41.08.297947 +0200,
