Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,intro_pic.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,Story1.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,inter_end_pic.started,image_8.started,key_resp_6.started,S1_9.started,inter_end_pic.stopped,run_loop.key_resp_6.keys,run_loop.key_resp_6.rt,run_loop.key_resp_6.duration,EndStory.started,Story_end.started,key_resp_15.started,S1_11.started,S1_11.stopped,EndStory.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,EndStory2.started,key_resp_16.started,Story_end2.started,EndStory2.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,EndStory3.started,key_resp_17.started,Story_end3.started,S1_12.started,EndStory3.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,15,0,15,,,,,,,7,pl04,rózsa,rose,7,plants,flower,6.8,69,None,73,None,"(0.1, 0)",None,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,15,0,15,0,93.11629120004363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.10405990015715,93.11629120004363,93.11629120004363,93.11629120004363,93.30126890004613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,16,0,16,,,,,,,7,pl04,rózsa,rose,7,plants,flower,6.8,69,None,73,None,"(0.1, 0)",space,0.0750872001517564,None,,,,,,,,,,,,0,0,0,0,0,6,6,6,16,0,16,0,93.31664189998992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.30433860002086,93.31664189998992,93.31664189998992,93.31664189998992,93.40311180008575,space,0.0750872001517564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,6,6,0,,,,space,0.9209396000951529,None,7,pl04,rózsa,rose,7,plants,flower,6.8,69,None,73,None,"(0.1, 0)",,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.45933949993923,93.46450809994712,93.46876866674671,95.40507780015469,,,,,,97.40795670007356,97.42316729994491,97.42316729994491,98.35895040002652,,,,,,,,,,,,,,,95.43367950012907,95.4388664001599,95.43825013342624,97.32262050011195,97.4078325999435,space,0.9209396000951529,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,0,0,0,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,98.37485060002655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.36230530007742,98.37485060002655,98.37485060002655,98.37485060002655,98.55911480006762,None,,,,,,,,,,,98.57526380009949,98.57526380009949,98.57526380009949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,0,0,0,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,98.57526380009949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.56219690013677,98.57526380009949,98.57526380009949,98.57526380009949,98.7594918999821,None,,,,,,,,,,,98.77466300013475,98.77466300013475,98.77466300013475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,1,0,1,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,98.77466300013475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.76266760006547,98.77466300013475,98.77466300013475,98.77466300013475,98.95887410012074,None,,,,,,,,,,,98.97509880014695,98.97509880014695,98.97509880014695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,2,0,2,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,98.97509880014695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.96205740002915,98.97509880014695,98.97509880014695,98.97509880014695,99.15983360004611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,3,0,3,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,3,0,3,0,99.17540329997428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.16333210002631,99.17540329997428,99.17540329997428,99.17540329997428,99.35925720003434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,4,0,4,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,4,0,4,0,99.3758511999622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.36249310011044,99.3758511999622,99.3758511999622,99.3758511999622,99.56084299995564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,5,0,5,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,5,0,5,0,99.57620740006678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.56444060010836,99.57620740006678,99.57620740006678,99.57620740006678,99.75996659998782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,6,0,6,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,6,0,6,0,99.77659410005435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.76313049998134,99.77659410005435,99.77659410005435,99.77659410005435,99.96033090003766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,7,0,7,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,7,0,7,0,99.97699560015462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.96379530010745,99.97699560015462,99.97699560015462,99.97699560015462,100.16097900015302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,8,0,8,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,8,0,8,0,100.17742329998873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.16404319996946,100.17742329998873,100.17742329998873,100.17742329998873,100.36108450009488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,9,0,9,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,9,0,9,0,100.37772590015084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.36441910010763,100.37772590015084,100.37772590015084,100.37772590015084,100.56296350015327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,10,0,10,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,10,0,10,0,100.5781994999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.56605300004594,100.5781994999852,100.5781994999852,100.5781994999852,100.76330019999295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,11,0,11,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,11,0,11,0,100.7785756001249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.76645440002903,100.7785756001249,100.7785756001249,100.7785756001249,100.96139820013195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,12,0,12,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,12,0,12,0,100.97897789999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.96449910011142,100.97897789999843,100.97897789999843,100.97897789999843,101.1617529001087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,13,0,13,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,13,0,13,0,101.1783992999699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.16480000014417,101.1783992999699,101.1783992999699,101.1783992999699,101.36216560006142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,14,0,14,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,14,0,14,0,101.37881999998353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.36561700003222,101.37881999998353,101.37881999998353,101.37881999998353,101.5639613000676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,15,0,15,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,15,0,15,0,101.57918110000901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.56718860007823,101.57918110000901,101.57918110000901,101.57918110000901,101.76293420000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,16,0,16,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,16,0,16,0,101.7795380000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7661995999515,101.7795380000025,101.7795380000025,101.7795380000025,101.96459600003436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,17,0,17,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,17,0,17,0,101.97990250005387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.96804900001734,101.97990250005387,101.97990250005387,101.97990250005387,102.16373160015792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,18,0,18,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,18,0,18,0,102.18035540007986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1669781000819,102.18035540007986,102.18035540007986,102.18035540007986,102.36556109995581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,19,0,19,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,19,0,19,0,102.38071390008554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.36932340008207,102.38071390008554,102.38071390008554,102.38071390008554,102.5660729999654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,20,0,20,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,20,0,20,0,102.58112280000933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5693371000234,102.58112280000933,102.58112280000933,102.58112280000933,102.7662121001631,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,21,0,21,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,21,0,21,0,102.78154080011882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.76924360007979,102.78154080011882,102.78154080011882,102.78154080011882,102.96530400007032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,22,0,22,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,22,0,22,0,102.98183830012567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.96845680009574,102.98183830012567,102.98183830012567,102.98183830012567,103.16473229997791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,23,0,23,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,23,0,23,0,103.18133709998801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.16784589993767,103.18133709998801,103.18133709998801,103.18133709998801,103.36606670008041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,24,0,24,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,24,0,24,0,103.38175940001383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.36952470010146,103.38175940001383,103.38175940001383,103.38175940001383,103.56548510002904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,25,0,25,,,,,,,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",space,0.08274960005655885,None,,,,,,,,,,,,0,0,0,0,0,7,7,7,25,0,25,0,103.58214389998466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.56865789997391,103.58214389998466,103.58214389998466,103.58214389998466,103.6683939001523,space,0.08274960005655885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,7,7,0,,,,space,0.07966479985043406,None,7,c18,zokni,sock,3,clothes,footwear,5.6,74,20,35,None,"(-0.1, -0.1)",,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.72690710006282,103.7325929000508,103.73391886662381,105.66908630006947,,,,,,107.67335420008749,107.68861160008237,107.68861160008237,107.77255420014262,,,,,,,,,,,,,,,105.69170349999331,105.69608819996938,105.70227673336242,107.59043220011517,107.67331340000965,space,0.07966479985043406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,0,0,0,,,,,,,7,ty27,labda,ball,9,toys,sport,7,148,18,34,None,"(0, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,107.7884222001303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.77571760001592,107.7884222001303,107.7884222001303,107.7884222001303,107.97256899997592,None,,,,,,,,,,,107.98875660006888,107.98875660006888,107.98875660006888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
,,0,0,0,,,,,,,7,ty27,labda,ball,9,toys,sport,7,148,18,34,None,"(0, -0.1)",None,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,107.98875660006888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.97556890011765,107.98875660006888,107.98875660006888,107.98875660006888,108.17396769998595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
