Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,intro_pic.stopped,key_resp_4.keys,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,Story1.stopped,key_resp_9.keys,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,S1_3.stopped,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,S1_4.stopped,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,S1_5.stopped,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,S1_6.stopped,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",33,0,33,None,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,33,0,33,0,,,,,,,,,,,,,80.46286720002536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.45022480003536,80.46286720002536,80.46286720002536,80.46286720002536,80.64770720002707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",34,0,34,None,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,34,0,34,0,,,,,,,,,,,,,80.66317940002773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6507305999985,80.66317940002773,80.66317940002773,80.66317940002773,80.84686260006856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",35,0,35,None,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,35,0,35,0,,,,,,,,,,,,,80.86355770006776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.84978360007517,80.86355770006776,80.86355770006776,80.86355770006776,81.04776880005375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",36,0,36,None,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,36,0,36,0,,,,,,,,,,,,,81.06394510006066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.05120540002827,81.06394510006066,81.06394510006066,81.06394510006066,81.2478645000374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",37,0,37,None,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,37,0,37,0,,,,,,,,,,,,,81.26435599999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25077170005534,81.26435599999968,81.26435599999968,81.26435599999968,81.44813180004712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",38,0,38,space,0.16233439999632537,None,,,,,,,,,,,,,,,,,,,,0,1,1,1,38,0,38,0,,,,,,,,,,,,,81.46474870003294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.45131410006434,81.46474870003294,81.46474870003294,81.46474870003294,81.63249980006367,space,,,,0.16233439999632537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",1,1,0,,,,space,0.4808725999901071,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.69514540000819,81.70157210004982,81.69829316671627,83.6346289999783,83.65782790002413,83.66379580006469,83.66784733336729,85.55474190006498,85.6389543999685,85.63899800006766,85.65429980005138,85.65429980005138,86.14009010000154,space,0.4808725999901071,None,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,86.15551499999128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1437542999629,86.15551499999128,86.15551499999128,86.15551499999128,86.33997990004718,None,86.35522150003817,86.35522150003817,86.35522150003817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,86.35522150003817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.34298850002233,86.35522150003817,86.35522150003817,86.35522150003817,86.54053360002581,None,86.5556188999908,86.5556188999908,86.5556188999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",1,0,1,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,86.5556188999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.54378100007307,86.5556188999908,86.5556188999908,86.5556188999908,86.73980400001165,None,86.75596990005579,86.75596990005579,86.75596990005579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",2,0,2,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,86.75596990005579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.74315810005646,86.75596990005579,86.75596990005579,86.75596990005579,86.94020509999245,None,86.95631879998837,86.95631879998837,86.95631879998837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",3,0,3,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,0,3,0,,,,,,,,,,,,,86.95631879998837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.94367780000903,86.95631879998837,86.95631879998837,86.95631879998837,87.14025519997813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",4,0,4,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,4,0,4,0,,,,,,,,,,,,,87.15674150001723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.14372379996348,87.15674150001723,87.15674150001723,87.15674150001723,87.3407131000422,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",5,0,5,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,5,0,5,0,,,,,,,,,,,,,87.35713979997672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.34426949999761,87.35713979997672,87.35713979997672,87.35713979997672,87.5414542000508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",6,0,6,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,6,0,6,0,,,,,,,,,,,,,87.55742460000329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.54472939996049,87.55742460000329,87.55742460000329,87.55742460000329,87.74134419998154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",7,0,7,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,7,0,7,0,,,,,,,,,,,,,87.75783520005643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.74446069996338,87.75783520005643,87.75783520005643,87.75783520005643,87.94178850005846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",8,0,8,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,8,0,8,0,,,,,,,,,,,,,87.95801399997436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.94552100007422,87.95801399997436,87.95801399997436,87.95801399997436,88.14208420005161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",9,0,9,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,9,0,9,0,,,,,,,,,,,,,88.15849549998529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1457077000523,88.15849549998529,88.15849549998529,88.15849549998529,88.34259869996458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",10,0,10,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,10,0,10,0,,,,,,,,,,,,,88.35887370002456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.34613770002034,88.35887370002456,88.35887370002456,88.35887370002456,88.54298550006934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",11,0,11,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,11,0,11,0,,,,,,,,,,,,,88.55843319999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.54653789999429,88.55843319999985,88.55843319999985,88.55843319999985,88.74334829999134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",12,0,12,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,12,0,12,0,,,,,,,,,,,,,88.7588336999761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.74733519996516,88.7588336999761,88.7588336999761,88.7588336999761,88.94272609998006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",13,0,13,None,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,13,0,13,0,,,,,,,,,,,,,88.95923340006266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.94627750001382,88.95923340006266,88.95923340006266,88.95923340006266,89.14302640000824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",14,0,14,space,0.026709900004789233,None,,,,,,,,,,,,,,,,,,,,0,2,2,2,14,0,14,0,,,,,,,,,,,,,89.15960600005928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.14681810000911,89.15960600005928,89.15960600005928,89.15960600005928,89.19399679999333,space,,,,0.026709900004789233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",2,2,0,,,,space,0.7830246000085026,None,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.25162570003886,89.25721790001262,89.25983976667436,91.19625010003801,91.22892660007346,91.23388349998277,91.22946083336913,93.13313380000181,93.19922249997035,93.19926450005732,93.21651150006801,93.21651150006801,94.00189139996655,space,0.7830246000085026,None,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.07001729996409,94.0788197000511,94.0788197000511,94.08444763331984,96.97280440002214,space,2.8888000999577343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,0,0,0,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,97.0277536000358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.02208370005246,97.0277536000358,97.0277536000358,97.0277536000358,97.18942119996063,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,0,0,0,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,97.20571939996444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.19273370003793,97.20571939996444,97.20571939996444,97.20571939996444,97.3898998000659,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,1,0,1,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,97.40535260003526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.39287350000814,97.40535260003526,97.40535260003526,97.40535260003526,97.59038609999698,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,2,0,2,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,97.60574160004035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.59357210004237,97.60574160004035,97.60574160004035,97.60574160004035,97.79081789997872,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,3,0,3,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,97.80604739999399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.79386770003475,97.80604739999399,97.80604739999399,97.80604739999399,97.98985370004084,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,4,0,4,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,98.00645200000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.99282070004847,98.00645200000145,98.00645200000145,98.00645200000145,98.19030340004247,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,5,0,5,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,5,0,98.20685710001271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.19329089997336,98.20685710001271,98.20685710001271,98.20685710001271,98.39054960000794,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,6,0,6,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,6,0,6,0,98.40715029998682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3934322000714,98.40715029998682,98.40715029998682,98.40715029998682,98.5911581000546,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,7,0,7,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,7,0,7,0,98.60752600000706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.59424939996097,98.60752600000706,98.60752600000706,98.60752600000706,98.79139829997439,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,8,0,8,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,8,0,8,0,98.80789679998998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.79437959997449,98.80789679998998,98.80789679998998,98.80789679998998,98.99234290001914,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,9,0,9,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,9,0,9,0,99.008497599978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.99581830005627,99.008497599978,99.008497599978,99.008497599978,99.19238020002376,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,10,0,10,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,10,0,10,0,99.20799310004804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.19589550001547,99.20799310004804,99.20799310004804,99.20799310004804,99.39272230002098,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,11,0,11,,,,,,,13,pl03,kukorica,corn,7,plants,field,4.8,76,None,115,None,"(0, 0.1)",None,,,,,,,,,,,0,0,0,0,0,0,0,0,11,0,11,0,99.40830200002529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.39559029997326,99.40830200002529,99.40830200002529,99.40830200002529,99.59384039998986,None,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
